X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,DIRECTCERT,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-112.292835,33.535947,2570,40061502521,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Central Campus,6997 N GLEN HARBOR BLVD,,GLENDALE,AZ,85307,3705,(623)209-8070,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,4,9,,,,12,1,13,13,8,1.63,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11,33.535947,-112.292835
-111.959,33.6251,2571,40061502635,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Horizon High School,5601 E GREENWAY RD,,SCOTTSDALE,AZ,85254,1818,(602)449-6000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,6,5,1,1,,,,7,6,13,13,,-1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,4,11,33.6251,-111.959
-112.020622,33.582984,2572,40061502641,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Shadow Mountain High School,2902 E SHEA BLVD,,PHOENIX,AZ,85028,3207,(602)449-3000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,1,0,2,2,,,,4,1,5,5,,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,2,33.582984,-112.020622
-112.265,33.6851,2573,40061502648,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Liberty High School,9621 W SPECKLED GECKO DR,,PEORIA,AZ,85383,1705,(623)773-6525,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6851,-112.265
-111.9976,33.6417,2574,40061502654,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Paradise Valley High School,3950 E BELL RD,,PHOENIX,AZ,85032,2113,(602)449-7000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,2,5,5,4,,,,9,7,16,16,,-1,0,0,0,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,5,6,11,33.6417,-111.9976
-112.0083,33.6805,2575,40061502664,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Pinnacle High School,3535 E MAYO BLVD,,PHOENIX,AZ,85050,4880,(602)449-4000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,8,1,1,0,,,,8,2,10,10,,-1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5,2,7,33.6805,-112.0083
-112.3863,33.6262,2576,40061502669,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Valley Vista High School,15550 N PARKVIEW PL,,SURPRISE,AZ,85374,7465,(623)523-8800,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,1,1,0,,,,1,1,2,2,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33.6262,-112.3863
-112.491462,33.494518,2577,40061502680,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Verrado High School,20050 W INDIAN SCHOOL RD,,BUCKEYE,AZ,85396,7201,(623)932-7400,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,2,4,4,,,,7,3,10,10,,-1,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,5,1,6,33.494518,-112.491462
-112.0438,33.6566,2578,40061502686,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - North Canyon High School,1700 E UNION HLS DR,,PHOENIX,AZ,85024,3033,(602)449-5000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,1,6,3,3,,,,9,4,13,13,,-1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,8,3,11,33.6566,-112.0438
-112.239511,33.587382,2579,40061502804,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Peoria Transition Center,7565 W. Peoria Ave.,,Peoria,AZ,85381,    ,(623)412-5475,No,Not Reported,M ,M ,Not reported,6,Career and Technical School,School temporarily closed,21-Suburb: Large,Maricopa County,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,33.587382,-112.239511
-112.5749,33.4185,2580,40061502824,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Youngker High School,3000 S APACHE RD,,BUCKEYE,AZ,85326,3998,(623)474-0100,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,6,1,,,,3,4,7,7,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,33.4185,-112.5749
-112.873252,33.491661,2581,40061502863,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Virtual Learning Academy,38201 W INDIAN SCHOOL RD,,TONOPAH,AZ,85354,7301,(623)386-5688,No,Not Reported,M ,M ,Not reported,6,Career and Technical School,School temporarily closed,42-Rural: Distant,Maricopa County,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,33.491661,-112.873252
-112.12193,33.573982,2582,40061502879,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Metrocenter Academy,9617 N METRO PKWY W STE 2214,,PHOENIX,AZ,85051,1428,(602)864-3980,No,Not Reported,M ,M ,Not reported,6,Career and Technical School,School temporarily closed,11-City: Large,Maricopa County,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,33.573982,-112.12193
-112.459294,33.583825,2583,40061503061,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Shadow Ridge High School,10909 N PERRYVILLE RD,,SURPRISE,AZ,85388,9713,(623)523-5100,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.583825,-112.459294
-112.2309,33.6161,2584,40061503148,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Centennial High School,14388 N 79TH AVE,,PEORIA,AZ,85381,4682,(623)412-4402,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,1,0,,,,1,0,1,1,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33.6161,-112.2309
-112.239511,33.587382,2585,40061503149,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Peoria High School,11200 N 83RD AVE,,PEORIA,AZ,85345,5945,(623)486-6300,No,Not Virtual,7,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,0,0,0,1,0,1,,,,1,1,2,2,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33.587382,-112.239511
-112.3399,33.5902,2586,40061503150,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Dysart High School,11425 N DYSART RD,,EL MIRAGE,AZ,85335,9233,(623)876-7500,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,1,0,0,,,,0,1,1,1,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.5902,-112.3399
-112.377377,33.494436,2587,40061503151,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Millennium High School,14802 W WIGWAM BLVD,,GOODYEAR,AZ,85395,8231,(623)932-7200,No,Not Virtual,7,12,High,1,Career and Technical School,Currently operational ,22-Suburb: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,0,0,0,4,5,2,,,,3,8,11,11,,-1,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2,5,7,33.494436,-112.377377
-112.34324,33.440107,2588,40061503152,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Agua Fria High School,530 E RILEY DR,,AVONDALE,AZ,85323,2154,(623)932-7300,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,22-Suburb: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,2,3,1,,,,2,4,6,6,,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,5,33.440107,-112.34324
-112.575478,33.376089,2589,40061503153,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Buckeye Union High School,902 E EASON AVE,,BUCKEYE,AZ,85326,2602,(623)386-4423,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,31-Town: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,2,1,1,,,,3,1,4,4,,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,33.376089,-112.575478
-112.293,33.49,2590,40061503366,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - West View High School,10850 W GARDEN LAKES PKWY,,AVONDALE,AZ,85392,3718,(623)478-4602,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,22-Suburb: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.49,-112.293
-112.3092,33.4257,2591,40061503371,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - La Joya High School,11650 W WHYMAN AVE,,AVONDALE,AZ,85323,8461,(623)478-4400,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,22-Suburb: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,2,1,,,,1,2,3,3,,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,33.4257,-112.3092
-112.206298,33.418401,2592,40061503372,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Sierra Linda High School,9801 W VAN BUREN ST,,TOLLESON,AZ,85353,2833,(623)474-7000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,1,0,,,,0,1,1,1,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.418401,-112.206298
-112.2638,33.4489,2593,40061503373,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Tolleson Union High School,9419 W VAN BUREN ST,,TOLLESON,AZ,85353,2804,(623)478-4200,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,1,0,,,,0,1,1,1,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.4489,-112.2638
-112.2573,33.5109,2594,40061503391,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC - Copper Canyon High School,9126 W CAMELBACK RD,,GLENDALE,AZ,85305,3116,(623)478-4800,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,1,1,0,0,,,,2,0,2,2,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,33.5109,-112.2573
-112.271797,33.514201,2595,40061503515,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),Start Campus,5405 N 99TH AVE,,GLENDALE,AZ,85305,2202,(623)738-0045,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.514201,-112.271797
-112.505521,33.45285,2596,40061503525,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),Southwest Campus,500 N VERRADO WAY,,BUCKEYE,AZ,85326,5705,(623)872-6260,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,17,9,,,,20,6,26,26,19.51000023,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,19,5,24,33.45285,-112.505521
-112.094459,33.690217,2597,40061503528,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),Northeast Campus,1617 W WILLIAMS DR,,PHOENIX,AZ,85027,1314,(623)435-4920,No,Not Virtual,10,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,,0,13,10,,,,15,8,23,23,13.63000011,1.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,12,7,19,33.690217,-112.094459
-112.344453,33.633322,2598,40061503545,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),Northwest Campus,13201 W GRAND AVE,,SURPRISE,AZ,85374,7087,(623)877-6915,No,Not Virtual,10,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,,0,9,9,,,,7,11,18,18,17,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,15,33.633322,-112.344453
-112.464129,33.524394,2599,40061503587,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Canyon View High School,6024 N PERRYVILLE RD,,WADDELL,AZ,85355,9351,(623)932-7600,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,3,4,1,,,,2,6,8,8,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,33.524394,-112.464129
-112.122841,33.63854,2600,40061503595,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Gateway Community College,2931 W Bell Rd,,Phoenix,AZ,85053,3024,(602)392-5000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,4,3,,,,5,2,7,7,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,6,33.63854,-112.122841
-112.189379,33.570428,2601,40061503603,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Glendale Community College,6000 W Olive Ave,,Glendale,AZ,85302,3006,(623)772-4234,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.570428,-112.189379
-112.187011,33.710727,2602,40061503608,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Glendale Community College - North,5727 W Happy Valley Rd,,Glendale,AZ,85310,3411,(623)738-0000,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.710727,-112.187011
-112.200226,33.493699,2603,40061503616,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Western School Science Technology,6515 W INDIAN SCHOOL RD,,PHOENIX,AZ,85033,3330,(623)249-3900,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.493699,-112.200226
-112.343266,33.480812,2604,40061503620,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Estrella Mountain Community College,3000 N Dysart Rd,,Avondale,AZ,85392,1010,(602)392-5401,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,22-Suburb: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,1,,,,0,1,1,1,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.480812,-112.343266
-112.310146,33.472311,2605,40061503641,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC West Point High School,11620 W Encanto Blvd,,Avondale,AZ,85392,    ,(623)738-0058,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,22-Suburb: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,7,0,,,,5,2,7,7,,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,2,5,33.472311,-112.310146
-112.434925,33.599874,2606,40061503827,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Paradise Honors,12775 N 175TH AVE,,SURPRISE,AZ,85388,5088,(623)738-0012,No,Not Virtual,9,12,High,3,Career and Technical School,New school,21-Suburb: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.599874,-112.434925
-112.7178,32.953409,2607,40061503828,2022-2023,AZ,400615,AZ-80923,West-MEC - Western Maricopa Education Center (80923),West-MEC Gila Bend,777 N LOGAN AVE,,GILA BEND,AZ,85337,    ,(623)738-0012,No,Not Virtual,9,12,High,3,Career and Technical School,New school,43-Rural: Remote,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.953409,-112.7178
-111.919221,33.415291,2608,40061603094,2022-2023,AZ,400616,AZ-80985,New School for the Arts Middle School (80985),New School for the Arts Middle School,1216 E APACHE BLVD,,TEMPE,AZ,85281,6005,(480)481-9235,Yes,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,12-City: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,20,33,35,,,,,,,,26,62,88,88,,-1,3,1,4,0,1,1,1,2,3,0,0,0,3,17,20,2,6,8,17,35,52,33.415291,-111.919221
-112.072811,33.370974,2609,40061803095,2022-2023,AZ,400618,AZ-80989,American Charter Schools Foundation d.b.a. South P (80989),South Pointe High School,8325 S CENTRAL AVE,,PHOENIX,AZ,85042,6576,(602)243-0600,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,11-City: Large,Maricopa County,242,242,0,242,,,,,,,,,,,85,144,155,171,,,,280,275,555,555,,-1,15,13,28,1,3,4,52,63,115,1,1,2,201,186,387,2,4,6,8,5,13,33.370974,-112.072811
-110.9438,32.1608,2610,40061903097,2022-2023,AZ,400619,AZ-80995,American Charter Schools Foundation d.b.a. Alta Vi (80995),Alta Vista High School,5040 S CAMPBELL AVE,,TUCSON,AZ,85706,1510,(520)294-4922,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,11-City: Large,Pima County,423,350,73,200,,,,,,,,,,,132,128,112,115,,,,245,242,487,487,,-1,1,3,4,1,3,4,1,3,4,0,0,0,236,225,461,1,1,2,5,7,12,32.1608,-110.9438
-111.9719,33.3932,2611,40062100688,2022-2023,AZ,400621,AZ-81001,Pinnacle Education-Tempe Inc. (81001),Pinnacle High School - Tempe,2224 W SOUTHERN AVE STE 2,,TEMPE,AZ,85282,4345,(602)414-0950,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,12-City: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,5,8,4,8,,,,16,9,25,25,,-1,0,0,0,1,0,1,2,0,2,0,0,0,12,8,20,1,1,2,0,0,0,33.3932,-111.9719
-111.97186,33.39322,2612,40062103161,2022-2023,AZ,400621,AZ-81001,Pinnacle Education-Tempe Inc. (81001),Pinnacle Online High School,2224 W SOUTHERN AVE STE 1,,TEMPE,AZ,85282,4345,(480)755-8222,Yes,Full Virtual,6,12,High,1,Alternative Education School,Currently operational ,12-City: Mid-size,Maricopa County,-1,-1,-1,-1,,,,,,,,5,23,34,7,13,48,87,,,,98,119,217,217,,-1,4,2,6,0,0,0,7,10,17,1,0,1,78,101,179,2,2,4,6,4,10,33.39322,-111.97186
-110.932648,31.369389,2613,40062502157,2022-2023,AZ,400625,AZ-81009,Pinnacle Education-Kino Inc. (81009),Pinnacle Charter High School,2055 N GRAND AVE,,NOGALES,AZ,85621,1038,(520)281-5109,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,33-Town: Remote,Santa Cruz County,-1,-1,-1,-1,,,,,,,,,,,10,12,6,17,,,,21,24,45,45,,-1,0,0,0,0,0,0,0,0,0,0,0,0,21,24,45,0,0,0,0,0,0,31.369389,-110.932648
-111.73864,32.927541,2614,40062601886,2022-2023,AZ,400626,AZ-81011,Pinnacle Education-Casa Grande Inc. (81011),Pinnacle High School - Casa Grande,2510 N TREKELL RD,,CASA GRANDE,AZ,85122,1007,(520)423-2380,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,13-City: Small,Pinal County,-1,-1,-1,-1,,,,,,,,,,,8,10,12,12,,,,24,18,42,42,,-1,0,0,0,0,0,0,1,0,1,0,0,0,16,13,29,1,0,1,6,5,11,32.927541,-111.73864
-109.143498,33.827147,2615,40063000019,2022-2023,AZ,400630,AZ-4161,Alpine Elementary District (4161),Alpine Elementary School,County Rd 2311  #101,,Alpine,AZ,85920,    ,(928)339-4570,No,Not Virtual,KG,8,Elementary,1,Regular School,Currently operational ,43-Rural: Remote,Apache County,-1,-1,-1,-1,,9,2,9,10,5,9,5,5,5,,,,,,,,30,29,59,59,5,11.8,1,4,5,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,24,21,45,33.827147,-109.143498
-110.248134,31.566878,2616,40063203105,2022-2023,AZ,400632,AZ-81027,Cochise Community Development Corporation (81027),Berean Academy,1169 COLOMBO AVE,,SIERRA VISTA,AZ,85635,2391,(520)459-4113,Yes,Not Virtual,KG,12,Other,1,Regular School,Currently operational ,13-City: Small,Cochise County,215,198,17,105,,25,30,30,31,24,30,21,30,32,33,20,30,18,,,,172,182,354,354,,-1,3,6,9,3,4,7,22,12,34,6,8,14,57,69,126,2,4,6,79,79,158,31.566878,-110.248134
-110.8574,32.1938,2617,40063303106,2022-2023,AZ,400633,AZ-81029,Canyon Rose Academy Inc. (81029),Canyon Rose Academy,2401 S WILMOT RD,,TUCSON,AZ,85711,6948,(520)797-4884,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,11-City: Large,Pima County,-1,-1,-1,-1,,,,,,,,,,,18,27,48,82,,,,83,92,175,175,,-1,0,0,0,0,0,0,7,6,13,0,0,0,43,64,107,2,1,3,31,21,52,32.1938,-110.8574
-110.8002,32.260082,2618,40063303536,2022-2023,AZ,400633,AZ-81029,Canyon Rose Academy Inc. (81029),Canyon Rose Academy-East,8981 E TANQUE VERDE RD STE 281,,TUCSON,AZ,85749,9470,(520)797-4884,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,11-City: Large,Pima County,-1,-1,-1,-1,,,,,,,,,,,3,11,13,43,,,,48,22,70,70,,-1,0,1,1,1,0,1,1,2,3,0,0,0,20,9,29,0,0,0,26,10,36,32.260082,-110.8002
-112.224205,33.424435,2619,40063603108,2022-2023,AZ,400636,AZ-81041,Blueprint Education (81041),Hope High School,7620 W LOWER BUCKEYE RD STE 10,,PHOENIX,AZ,85043,7433,(623)772-8013,Yes,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,12,31,30,68,,,,79,62,141,141,,-1,2,3,5,0,2,2,19,9,28,0,0,0,52,45,97,1,0,1,5,3,8,33.424435,-112.224205
-112.107457,33.710548,2620,40063603163,2022-2023,AZ,400636,AZ-81041,Blueprint Education (81041),Hope High School Online,5651 W TALAVI BLVD STE 170,,GLENDALE,AZ,85306,1893,(602)674-5555,Yes,Full Virtual,9,12,High,1,Alternative Education School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,,,,,,,,,,36,77,140,213,,,,161,305,466,466,,-1,1,4,5,2,7,9,12,18,30,0,0,0,54,124,178,9,14,23,83,138,221,33.710548,-112.107457
-112.119656,33.636436,2621,40063702032,2022-2023,AZ,400637,AZ-81043,Edkey Inc. - Redwood Academy (81043),Arizona Conservatory for Arts and Academics Elementary Schoo,16454 N 28TH AVE,,PHOENIX,AZ,85053,7534,(623)878-0986,Yes,Not Virtual,KG,5,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,100,86,14,66,,18,27,22,36,35,42,,,,,,,,,,,78,102,180,180,,-1,0,0,0,4,1,5,10,10,20,0,0,0,31,51,82,10,8,18,23,32,55,33.636436,-112.119656
